tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,type_totals,component_totals,spec_totals
TA-20611,S-0066,2013-07-01,0,0,Yes,100,3.54990735743338,SP-0029,9.52,0.89,174.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20611,S-0066,2013-07-01,0,0,Yes,250,3.4664455857068903,SP-0029,9.52,0.89,174.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20614,S-0066,2013-10-01,0,0,Yes,1,29.400800120185,SP-0029,25.4,2.41,46.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-20614,S-0066,2013-10-01,0,0,Yes,2,17.5408823578507,SP-0029,25.4,2.41,46.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-20614,S-0066,2013-10-01,0,0,Yes,5,10.4243752886386,SP-0029,25.4,2.41,46.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-20614,S-0066,2013-10-01,0,0,Yes,10,8.0540609716063,SP-0029,25.4,2.41,46.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-20614,S-0066,2013-10-01,0,0,Yes,25,6.629646734140871,SP-0029,25.4,2.41,46.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-20614,S-0066,2013-10-01,0,0,Yes,50,6.2206840526810705,SP-0029,25.4,2.41,46.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-20614,S-0066,2013-10-01,0,0,Yes,100,6.034286095825241,SP-0029,25.4,2.41,46.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-20614,S-0066,2013-10-01,0,0,Yes,250,5.92300373352325,SP-0029,25.4,2.41,46.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,3,3.0,0
TA-20615,S-0066,2013-10-01,0,0,Yes,1,22.0728565625991,SP-0029,19.05,1.65,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20615,S-0066,2013-10-01,0,0,Yes,2,12.5081375227433,SP-0029,19.05,1.65,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20615,S-0066,2013-10-01,0,0,Yes,5,6.7687496870183494,SP-0029,19.05,1.65,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20615,S-0066,2013-10-01,0,0,Yes,10,4.854693055424179,SP-0029,19.05,1.65,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20615,S-0066,2013-10-01,0,0,Yes,25,3.7084847237137097,SP-0029,19.05,1.65,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20615,S-0066,2013-10-01,0,0,Yes,50,3.39132999115305,SP-0029,19.05,1.65,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20615,S-0066,2013-10-01,0,0,Yes,100,3.25222703827557,SP-0029,19.05,1.65,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20615,S-0066,2013-10-01,0,0,Yes,250,3.1659832074915295,SP-0029,19.05,1.65,61.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,2,4.0,0
TA-20618,S-0066,2013-10-01,0,0,Yes,1,24.7464153169043,SP-0029,25.4,1.65,54.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0,1,1.0,0
TA-20618,S-0066,2013-10-01,0,0,Yes,2,14.555732989099901,SP-0029,25.4,1.65,54.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0,1,1.0,0
TA-20618,S-0066,2013-10-01,0,0,Yes,5,8.44076718060571,SP-0029,25.4,1.65,54.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0,1,1.0,0
TA-20618,S-0066,2013-10-01,0,0,Yes,10,6.40429995047935,SP-0029,25.4,1.65,54.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0,1,1.0,0
TA-20618,S-0066,2013-10-01,0,0,Yes,25,5.18019396515749,SP-0029,25.4,1.65,54.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0,1,1.0,0
TA-20618,S-0066,2013-10-01,0,0,Yes,50,4.840782760136429,SP-0029,25.4,1.65,54.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0,1,1.0,0
TA-20618,S-0066,2013-10-01,0,0,Yes,100,4.68498745291365,SP-0029,25.4,1.65,54.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0,1,1.0,0
TA-20618,S-0066,2013-10-01,0,0,Yes,250,4.59317950401451,SP-0029,25.4,1.65,54.0,2,50.8,N,N,N,N,EF-003,EF-017,0,0,0,1,1.0,0
TA-20619,S-0066,2013-10-01,0,0,Yes,1,60.37902772600061,SP-0029,25.4,1.65,100.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20619,S-0066,2013-10-01,0,0,Yes,2,50.188345398196105,SP-0029,25.4,1.65,100.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20619,S-0066,2013-10-01,0,0,Yes,5,44.0733795897019,SP-0029,25.4,1.65,100.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20619,S-0066,2013-10-01,0,0,Yes,10,42.0369123595756,SP-0029,25.4,1.65,100.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20619,S-0066,2013-10-01,0,0,Yes,25,40.812806374253704,SP-0029,25.4,1.65,100.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20619,S-0066,2013-10-01,0,0,Yes,50,40.4733951692326,SP-0029,25.4,1.65,100.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20619,S-0066,2013-10-01,0,0,Yes,100,40.3175998620099,SP-0029,25.4,1.65,100.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20619,S-0066,2013-10-01,0,0,Yes,250,40.225791913110704,SP-0029,25.4,1.65,100.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20621,S-0066,2013-12-02,1,0,Yes,1,16.920483188017098,SP-0029,19.05,2.11,29.0,2,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,1
TA-20621,S-0066,2013-12-02,1,0,Yes,2,9.02499958269114,SP-0029,19.05,2.11,29.0,2,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,1
TA-20621,S-0066,2013-12-02,1,0,Yes,5,4.28715300768405,SP-0029,19.05,2.11,29.0,2,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,1
TA-20621,S-0066,2013-12-02,1,0,Yes,10,2.70694346299583,SP-0029,19.05,2.11,29.0,2,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,1
TA-20621,S-0066,2013-12-02,1,0,Yes,25,1.7610433834289398,SP-0029,19.05,2.11,29.0,2,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,1
TA-20621,S-0066,2013-12-02,1,0,Yes,50,1.51065806824947,SP-0029,19.05,2.11,29.0,2,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,1
TA-20621,S-0066,2013-12-02,1,0,Yes,100,1.4049398240625801,SP-0029,19.05,2.11,29.0,2,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,1
TA-20621,S-0066,2013-12-02,1,0,Yes,250,1.33817040668139,SP-0029,19.05,2.11,29.0,2,38.1,N,N,N,N,NONE,NONE,0,0,0,0,0.0,1
TA-20624,S-0066,2013-10-01,0,0,Yes,1,21.658329763024202,SP-0029,19.05,1.65,59.0,1,50.8,N,N,N,N,EF-003,EF-017,0,0,0,2,2.0,0
TA-20624,S-0066,2013-10-01,0,0,Yes,2,12.0936107231684,SP-0029,19.05,1.65,59.0,1,50.8,N,N,N,N,EF-003,EF-017,0,0,0,2,2.0,0
TA-20624,S-0066,2013-10-01,0,0,Yes,5,6.35422288744345,SP-0029,19.05,1.65,59.0,1,50.8,N,N,N,N,EF-003,EF-017,0,0,0,2,2.0,0
TA-20624,S-0066,2013-10-01,0,0,Yes,10,4.44016625584928,SP-0029,19.05,1.65,59.0,1,50.8,N,N,N,N,EF-003,EF-017,0,0,0,2,2.0,0
TA-20624,S-0066,2013-10-01,0,0,Yes,25,3.29395792413881,SP-0029,19.05,1.65,59.0,1,50.8,N,N,N,N,EF-003,EF-017,0,0,0,2,2.0,0
TA-20624,S-0066,2013-10-01,0,0,Yes,50,2.9768031915781497,SP-0029,19.05,1.65,59.0,1,50.8,N,N,N,N,EF-003,EF-017,0,0,0,2,2.0,0
TA-20624,S-0066,2013-10-01,0,0,Yes,100,2.83491817964312,SP-0029,19.05,1.65,59.0,1,50.8,N,N,N,N,EF-003,EF-017,0,0,0,2,2.0,0
TA-20624,S-0066,2013-10-01,0,0,Yes,250,2.75145640791663,SP-0029,19.05,1.65,59.0,1,50.8,N,N,N,N,EF-003,EF-017,0,0,0,2,2.0,0
TA-20625,S-0066,2013-07-21,0,0,Yes,1,20.762506746493198,SP-0019,6.35,0.71,39.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20625,S-0066,2013-07-21,0,0,Yes,2,11.197787706637401,SP-0019,6.35,0.71,39.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20625,S-0066,2013-07-21,0,0,Yes,5,5.45839987091246,SP-0019,6.35,0.71,39.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20625,S-0066,2013-07-21,0,0,Yes,10,3.5443432393182794,SP-0019,6.35,0.71,39.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20625,S-0066,2013-07-21,0,0,Yes,25,2.3981349076078198,SP-0019,6.35,0.71,39.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20625,S-0066,2013-07-21,0,0,Yes,50,2.0809801750471597,SP-0019,6.35,0.71,39.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20625,S-0066,2013-07-21,0,0,Yes,100,1.93909516311212,SP-0019,6.35,0.71,39.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20625,S-0066,2013-07-21,0,0,Yes,250,1.8556333913856298,SP-0019,6.35,0.71,39.0,3,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20626,S-0066,2013-07-21,0,0,Yes,1,21.919843314433898,SP-0019,6.35,0.71,139.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20626,S-0066,2013-07-21,0,0,Yes,2,12.355124274578099,SP-0019,6.35,0.71,139.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20626,S-0066,2013-07-21,0,0,Yes,5,6.61851849791067,SP-0019,6.35,0.71,139.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20626,S-0066,2013-07-21,0,0,Yes,10,4.7044618663165,SP-0019,6.35,0.71,139.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20626,S-0066,2013-07-21,0,0,Yes,25,3.55547147554848,SP-0019,6.35,0.71,139.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20626,S-0066,2013-07-21,0,0,Yes,50,3.24109880204537,SP-0019,6.35,0.71,139.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20626,S-0066,2013-07-21,0,0,Yes,100,3.09921379011034,SP-0019,6.35,0.71,139.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20626,S-0066,2013-07-21,0,0,Yes,250,3.01575201838385,SP-0019,6.35,0.71,139.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20627,S-0066,2013-07-21,0,0,Yes,1,21.9699203774698,SP-0019,6.35,0.71,145.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20627,S-0066,2013-07-21,0,0,Yes,2,12.405201337614,SP-0019,6.35,0.71,145.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20627,S-0066,2013-07-21,0,0,Yes,5,6.665813501889019,SP-0019,6.35,0.71,145.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20627,S-0066,2013-07-21,0,0,Yes,10,4.75453892935239,SP-0019,6.35,0.71,145.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20627,S-0066,2013-07-21,0,0,Yes,25,3.60554853858438,SP-0019,6.35,0.71,145.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20627,S-0066,2013-07-21,0,0,Yes,50,3.2911758650812595,SP-0019,6.35,0.71,145.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20627,S-0066,2013-07-21,0,0,Yes,100,3.14929085314623,SP-0019,6.35,0.71,145.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20627,S-0066,2013-07-21,0,0,Yes,250,3.06582908141974,SP-0019,6.35,0.71,145.0,8,25.4,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20634,S-0064,2013-07-08,1,0,Yes,1,138.713464609427,SP-0029,22.22,2.11,106.0,4,38.1,N,N,N,N,EF-003,EF-012,0,0,0,2,2.0,7
TA-20634,S-0064,2013-07-08,1,0,Yes,2,79.63644052235941,SP-0029,22.22,2.11,106.0,4,38.1,N,N,N,N,EF-003,EF-012,0,0,0,2,2.0,7
TA-20634,S-0064,2013-07-08,1,0,Yes,3,61.475158994675105,SP-0029,22.22,2.11,106.0,4,38.1,N,N,N,N,EF-003,EF-012,0,0,0,2,2.0,7
TA-20634,S-0064,2013-07-08,1,0,Yes,4,50.1577427485631,SP-0029,22.22,2.11,106.0,4,38.1,N,N,N,N,EF-003,EF-012,0,0,0,2,2.0,7
TA-20639,S-0066,2013-10-01,0,0,Yes,1,63.0720608937086,SP-0029,25.4,1.65,98.0,4,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20639,S-0066,2013-10-01,0,0,Yes,2,52.88137856590421,SP-0029,25.4,1.65,98.0,4,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20639,S-0066,2013-10-01,0,0,Yes,5,46.76641275741,SP-0029,25.4,1.65,98.0,4,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20639,S-0066,2013-10-01,0,0,Yes,10,44.729945527283604,SP-0029,25.4,1.65,98.0,4,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20639,S-0066,2013-10-01,0,0,Yes,25,43.50583954196179,SP-0029,25.4,1.65,98.0,4,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20639,S-0066,2013-10-01,0,0,Yes,50,43.1664283369407,SP-0029,25.4,1.65,98.0,4,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20639,S-0066,2013-10-01,0,0,Yes,100,43.010633029718,SP-0029,25.4,1.65,98.0,4,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20639,S-0066,2013-10-01,0,0,Yes,250,42.9188250808188,SP-0029,25.4,1.65,98.0,4,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0,2,2.0,0
TA-20640,S-0066,2013-08-01,0,0,Yes,1,21.1686873688955,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20640,S-0066,2013-08-01,0,0,Yes,2,11.6039683290397,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20640,S-0066,2013-08-01,0,0,Yes,5,5.86736255237226,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20640,S-0066,2013-08-01,0,0,Yes,10,3.9533059207780896,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20640,S-0066,2013-08-01,0,0,Yes,25,2.8043155300100695,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20640,S-0066,2013-08-01,0,0,Yes,50,2.48994285650696,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20640,S-0066,2013-08-01,0,0,Yes,100,2.3480578445719202,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20640,S-0066,2013-08-01,0,0,Yes,250,2.26459607284543,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20641,S-0066,2013-08-01,0,0,Yes,1,21.1686873688955,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20641,S-0066,2013-08-01,0,0,Yes,2,11.6039683290397,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20641,S-0066,2013-08-01,0,0,Yes,5,5.86736255237226,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20641,S-0066,2013-08-01,0,0,Yes,10,3.9533059207780896,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20641,S-0066,2013-08-01,0,0,Yes,25,2.8043155300100695,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20641,S-0066,2013-08-01,0,0,Yes,50,2.48994285650696,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20641,S-0066,2013-08-01,0,0,Yes,100,2.3480578445719202,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20641,S-0066,2013-08-01,0,0,Yes,250,2.26459607284543,SP-0039,9.52,0.71,105.0,5,31.75,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20642,S-0072,2012-03-09,34,0,Yes,10,4.9409368862082195,SP-0035,9.52,1.24,43.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
TA-20642,S-0072,2012-03-09,34,0,Yes,20,4.45129449207948,SP-0035,9.52,1.24,43.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
TA-20642,S-0072,2012-03-09,34,0,Yes,30,2.9712390734630496,SP-0035,9.52,1.24,43.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
TA-20642,S-0072,2012-03-09,34,0,Yes,40,2.1088007656226497,SP-0035,9.52,1.24,43.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,3
TA-20643,S-0066,2013-08-01,0,0,Yes,1,21.8113430111894,SP-0035,9.52,1.24,69.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20643,S-0066,2013-08-01,0,0,Yes,2,12.2466239713337,SP-0035,9.52,1.24,69.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20643,S-0066,2013-08-01,0,0,Yes,5,6.507236135608691,SP-0035,9.52,1.24,69.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20643,S-0066,2013-08-01,0,0,Yes,10,4.59317950401451,SP-0035,9.52,1.24,69.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20643,S-0066,2013-08-01,0,0,Yes,25,3.4469711723040497,SP-0035,9.52,1.24,69.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20643,S-0066,2013-08-01,0,0,Yes,50,3.12981643974338,SP-0035,9.52,1.24,69.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20643,S-0066,2013-08-01,0,0,Yes,100,2.9907134868659,SP-0035,9.52,1.24,69.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20643,S-0066,2013-08-01,0,0,Yes,250,2.90446965608186,SP-0035,9.52,1.24,69.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20644,S-0066,2013-08-01,0,0,Yes,1,21.702842707945,SP-0035,9.52,1.24,61.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20644,S-0066,2013-08-01,0,0,Yes,2,12.138123668089198,SP-0035,9.52,1.24,61.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20644,S-0066,2013-08-01,0,0,Yes,5,6.398735832364251,SP-0035,9.52,1.24,61.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20644,S-0066,2013-08-01,0,0,Yes,10,4.4874612598276205,SP-0035,9.52,1.24,61.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20644,S-0066,2013-08-01,0,0,Yes,25,3.3384708690596097,SP-0035,9.52,1.24,61.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20644,S-0066,2013-08-01,0,0,Yes,50,3.02131613649895,SP-0035,9.52,1.24,61.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20644,S-0066,2013-08-01,0,0,Yes,100,2.8822131836214604,SP-0035,9.52,1.24,61.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20644,S-0066,2013-08-01,0,0,Yes,250,2.79596935283742,SP-0035,9.52,1.24,61.0,4,25.4,N,N,N,N,EF-018,EF-018,0,0,0,2,4.0,0
TA-20645,S-0066,2013-07-21,0,0,Yes,1,22.145190098095398,SP-0019,6.35,0.71,166.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20645,S-0066,2013-07-21,0,0,Yes,2,12.5804710582396,SP-0019,6.35,0.71,166.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20645,S-0066,2013-07-21,0,0,Yes,5,6.8410832225146505,SP-0019,6.35,0.71,166.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20645,S-0066,2013-07-21,0,0,Yes,10,4.92702659092047,SP-0019,6.35,0.71,166.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20645,S-0066,2013-07-21,0,0,Yes,25,3.7808182592100095,SP-0019,6.35,0.71,166.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20645,S-0066,2013-07-21,0,0,Yes,50,3.4636635266493396,SP-0019,6.35,0.71,166.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20645,S-0066,2013-07-21,0,0,Yes,100,3.32177851471431,SP-0019,6.35,0.71,166.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20645,S-0066,2013-07-21,0,0,Yes,250,3.23831674298782,SP-0019,6.35,0.71,166.0,8,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20646,S-0066,2013-07-21,0,0,Yes,1,22.192485102073697,SP-0019,6.35,0.71,172.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20646,S-0066,2013-07-21,0,0,Yes,2,12.627766062218,SP-0019,6.35,0.71,172.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20646,S-0066,2013-07-21,0,0,Yes,5,6.89116028555054,SP-0019,6.35,0.71,172.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20646,S-0066,2013-07-21,0,0,Yes,10,4.97710365395637,SP-0019,6.35,0.71,172.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20646,S-0066,2013-07-21,0,0,Yes,25,3.8281132631883503,SP-0019,6.35,0.71,172.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20646,S-0066,2013-07-21,0,0,Yes,50,3.5137405896852405,SP-0019,6.35,0.71,172.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20646,S-0066,2013-07-21,0,0,Yes,100,3.3718555777502,SP-0019,6.35,0.71,172.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20646,S-0066,2013-07-21,0,0,Yes,250,3.2883938060237097,SP-0019,6.35,0.71,172.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20647,S-0066,2013-07-21,0,0,Yes,1,21.9699203774698,SP-0019,6.35,0.71,145.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,4
TA-20647,S-0066,2013-07-21,0,0,Yes,2,12.405201337614,SP-0019,6.35,0.71,145.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,4
TA-20647,S-0066,2013-07-21,0,0,Yes,5,6.665813501889019,SP-0019,6.35,0.71,145.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,4
TA-20647,S-0066,2013-07-21,0,0,Yes,10,4.75453892935239,SP-0019,6.35,0.71,145.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,4
TA-20647,S-0066,2013-07-21,0,0,Yes,25,3.60554853858438,SP-0019,6.35,0.71,145.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,4
TA-20647,S-0066,2013-07-21,0,0,Yes,50,3.2911758650812595,SP-0019,6.35,0.71,145.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,4
TA-20647,S-0066,2013-07-21,0,0,Yes,100,3.14929085314623,SP-0019,6.35,0.71,145.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,4
TA-20647,S-0066,2013-07-21,0,0,Yes,250,3.06582908141974,SP-0019,6.35,0.71,145.0,8,12.7,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,4
TA-20649,S-0066,2013-07-21,0,0,Yes,1,21.1825976641832,SP-0019,6.35,0.71,82.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20649,S-0066,2013-07-21,0,0,Yes,2,11.6178786243274,SP-0019,6.35,0.71,82.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20649,S-0066,2013-07-21,0,0,Yes,5,5.878490788602459,SP-0019,6.35,0.71,82.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
TA-20649,S-0066,2013-07-21,0,0,Yes,10,3.96721621606583,SP-0019,6.35,0.71,82.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,1,2.0,0
